group_var,ep_id,ep_country,ep_main_act,ep_clustered,activity_uuid_product_uuid,multi_match,completion
photovoltaic solar panels-.-germany-.-manufacturer/ producer,ea533c0d1a0b809e299341ab21494e8f851685bf,germany,manufacturer/ producer,photovoltaic solar panels,11d7461f-fb10-531d-ae0b-b714de81f2ba_66f18588-4db0-4060-89cc-d6841a0b5dac,False,medium
photovoltaic solar panels-.-france-.-manufacturer/ producer,ea533c0d1a0b809e299341ab21494e8f851685bf,france,manufacturer/ producer,photovoltaic solar panels,11d7461f-fb10-531d-ae0b-b714de81f2ba_66f18588-4db0-4060-89cc-d6841a0b5dac,False,medium
photovoltaic solar panels-.-netherlands-.-manufacturer/ producer,ea533c0d1a0b809e299341ab21494e8f851685bf,netherlands,manufacturer/ producer,photovoltaic solar panels,11d7461f-fb10-531d-ae0b-b714de81f2ba_66f18588-4db0-4060-89cc-d6841a0b5dac,False,medium
photovoltaic solar panels-.-spain-.-manufacturer/ producer,ea533c0d1a0b809e299341ab21494e8f851685bf,spain,manufacturer/ producer,photovoltaic solar panels,11d7461f-fb10-531d-ae0b-b714de81f2ba_66f18588-4db0-4060-89cc-d6841a0b5dac,False,medium
chimney stack-.-spain-.-distributor,46f63e814726eba98c9e09712553c68cbf80def5,spain,distributor,chimney stack,7bc38c7d-9d8a-5fa7-9633-3594d0ee0355_21663725-f3b4-4d6a-a45a-baf3cb343a6a,False,high
complete animal feeds for all breeds-.-spain-.-distributor,a144a8eb4ed28a68bff9b4b5433bc7da2900d199,spain,distributor,complete animal feeds for all breeds,6502501f-95cb-5ccc-904e-db33ebb4d641_8b2dfb58-660d-44eb-b83f-5d9e28e467db,False,medium
complete animal feeds for all breeds-.-spain-.-manufacturer/ producer,a144a8eb4ed28a68bff9b4b5433bc7da2900d199,spain,manufacturer/ producer,complete animal feeds for all breeds,bf710f69-40ce-5d93-8fab-5591a6682499_8b2dfb58-660d-44eb-b83f-5d9e28e467db,False,medium
electric generators-.-spain-.-distributor,a7e3f6dcc3b38db098942d7275d8ea6d1dfc7cff,spain,distributor,electric generators,9089ffb2-13c3-5ed4-ae63-99bfc0322723_93489043-5b66-476f-ac88-ad72054f9154,False,medium
electric generators-.-germany-.-manufacturer/ producer,a7e3f6dcc3b38db098942d7275d8ea6d1dfc7cff,germany,manufacturer/ producer,electric generators,e8c76a73-a7b0-5f79-b3d4-a8377b5550ee_93489043-5b66-476f-ac88-ad72054f9154,False,medium
electric generators-.-netherlands-.-manufacturer/ producer,a7e3f6dcc3b38db098942d7275d8ea6d1dfc7cff,netherlands,manufacturer/ producer,electric generators,e8c76a73-a7b0-5f79-b3d4-a8377b5550ee_93489043-5b66-476f-ac88-ad72054f9154,False,medium
electric generators-.-spain-.-manufacturer/ producer,a7e3f6dcc3b38db098942d7275d8ea6d1dfc7cff,spain,manufacturer/ producer,electric generators,e8c76a73-a7b0-5f79-b3d4-a8377b5550ee_93489043-5b66-476f-ac88-ad72054f9154,False,medium
generating sets-.-spain-.-distributor,0d33090093c50a7db0247731626d7efe31f11f8f,spain,distributor,generating sets,9089ffb2-13c3-5ed4-ae63-99bfc0322723_93489043-5b66-476f-ac88-ad72054f9154,False,medium
generating sets-.-france-.-distributor,0d33090093c50a7db0247731626d7efe31f11f8f,france,distributor,generating sets,9089ffb2-13c3-5ed4-ae63-99bfc0322723_93489043-5b66-476f-ac88-ad72054f9154,False,medium
nursery greenhouses-.-spain-.-agent/ representative,d0e02b763c8ebe2a750cf3003d8fc90becf358a2,spain,agent/ representative,nursery greenhouses,5f206377-1d27-5436-a7ce-2ad682a876ce_ca28222f-2bef-4c4f-b966-6a3e8932fa46,False,high
nursery greenhouses-.-france-.-manufacturer/ producer,d0e02b763c8ebe2a750cf3003d8fc90becf358a2,france,manufacturer/ producer,nursery greenhouses,5f9b18c3-509e-5543-9f00-bae473a5b410_ca28222f-2bef-4c4f-b966-6a3e8932fa46,False,high
"bio-stimulants, fertilisers-.-spain-.-distributor",98c0afa26e27f1e6d5df0b444ae5e6ac3eb65682,spain,distributor,"bio-stimulants, fertilisers",20f7f266-7640-5353-933c-d48244a39d17_9652160e-e444-5e32-8d8d-fee7b0001757,False,medium
"bottles, metal-.-spain-.-retailer",887af5d49b3a9dad8d4df5832507c8a32edb1d57,spain,retailer,"bottles, metal",e7758abc-39ff-5b10-99af-5a7069c7f749_c3fd9530-3e9b-44b5-8833-9e544937a6e9,False,medium
"bottles, metal-.-germany-.-manufacturer/ producer",887af5d49b3a9dad8d4df5832507c8a32edb1d57,germany,manufacturer/ producer,"bottles, metal",680c2a2f-de37-5b07-8f63-6d9fde4f70bc_c3fd9530-3e9b-44b5-8833-9e544937a6e9,False,medium
bohemian glass-.-spain-.-distributor,a142be8e82ecd42099a925b00837e80c0f3c4cba,spain,distributor,bohemian glass,b50083bc-9908-546a-a55c-8b7e596c7561_de2715c2-36f5-433f-9aa1-0f1177c37690,False,medium
textile fibres-.-spain-.-distributor,c69ed842ac4920ecf8fb32bed46f49375da82c9e,spain,distributor,textile fibres,01baa6c6-c9a7-5ad1-a381-60891fcbabe1_0818abb1-d7ce-4ac6-b6e1-2e7b51a1ea9e,False,medium
motorcycle tyres-.-spain-.-distributor,192913482263ddb0bbe35ac2c68709500b4b4b6a,spain,distributor,motorcycle tyres,57a7a8c1-02d4-5c6c-a27c-eb957c7c2509_1d9db9e3-2ddc-42cb-8bcb-eb6d259aee55,False,medium
motorcycle tyres-.-france-.-manufacturer/ producer,192913482263ddb0bbe35ac2c68709500b4b4b6a,france,manufacturer/ producer,motorcycle tyres,8b0cf44e-058b-555c-b418-ef8fba977f25_1d9db9e3-2ddc-42cb-8bcb-eb6d259aee55,False,medium
scooter tyres-.-spain-.-distributor,80b36748485bd5fcf369689fb48f9526928bd868,spain,distributor,scooter tyres,57a7a8c1-02d4-5c6c-a27c-eb957c7c2509_1d9db9e3-2ddc-42cb-8bcb-eb6d259aee55,False,medium
scooter tyres-.-france-.-manufacturer/ producer,80b36748485bd5fcf369689fb48f9526928bd868,france,manufacturer/ producer,scooter tyres,8b0cf44e-058b-555c-b418-ef8fba977f25_1d9db9e3-2ddc-42cb-8bcb-eb6d259aee55,False,medium
insecticides for agriculture-.-spain-.-distributor,59048bcd472e3b5e130a600a78a48fd2594d8cf1,spain,distributor,insecticides for agriculture,6dab5d8f-0a7d-5cc8-aab6-1c29d73ac587_fb76d2b4-16bb-4373-bcdf-03545f362b83,False,medium
insecticides for agriculture-.-spain-.-manufacturer/ producer,59048bcd472e3b5e130a600a78a48fd2594d8cf1,spain,manufacturer/ producer,insecticides for agriculture,5b3593e5-b6ee-5141-b40c-fc7f8915aad4_fb76d2b4-16bb-4373-bcdf-03545f362b83,False,medium
rat poisons-.-spain-.-wholesaler,813d36f16e5a54695f18bacd3968f0a9265e9e70,spain,wholesaler,rat poisons,6dab5d8f-0a7d-5cc8-aab6-1c29d73ac587_fb76d2b4-16bb-4373-bcdf-03545f362b83,False,medium
electric motorbikes-.-spain-.-distributor,d73d2308d67e2c37acc530bafc0589d443fc41a3,spain,distributor,electric motorbikes,70462625-cd53-54f1-8ad1-f696c272fd75_945799a7-46e7-46cf-94b1-6967553434a3,False,medium
electric cars not requiring driver's licence-.-spain-.-agent/ representative,598d1115d21d25e59cf14cd42c15062ed580b5a0,spain,agent/ representative,electric cars not requiring driver's licence,be4a3c33-f7be-5ef5-9812-5e50e1f0d68d_fbcabacc-60c3-4849-8b8f-125ae1b6fc3a,False,medium
electric mini-scooters-.-spain-.-agent/ representative,466cc2d4fb2ff64b3c1ac08bf0acd2341d1ace90,spain,agent/ representative,electric mini-scooters,be4a3c33-f7be-5ef5-9812-5e50e1f0d68d_fbcabacc-60c3-4849-8b8f-125ae1b6fc3a,False,medium
electric mini-scooters-.-netherlands-.-distributor,466cc2d4fb2ff64b3c1ac08bf0acd2341d1ace90,netherlands,distributor,electric mini-scooters,be4a3c33-f7be-5ef5-9812-5e50e1f0d68d_fbcabacc-60c3-4849-8b8f-125ae1b6fc3a,False,medium
electric mini-scooters-.-france-.-distributor,466cc2d4fb2ff64b3c1ac08bf0acd2341d1ace90,france,distributor,electric mini-scooters,be4a3c33-f7be-5ef5-9812-5e50e1f0d68d_fbcabacc-60c3-4849-8b8f-125ae1b6fc3a,False,medium
electric bicycle motors-.-spain-.-agent/ representative,7c4e0aa0ec06d26bb8829d54154d76d4aeb5d738,spain,agent/ representative,electric bicycle motors,70462625-cd53-54f1-8ad1-f696c272fd75_945799a7-46e7-46cf-94b1-6967553434a3,False,high
electric bicycle motors-.-spain-.-wholesaler,7c4e0aa0ec06d26bb8829d54154d76d4aeb5d738,spain,wholesaler,electric bicycle motors,70462625-cd53-54f1-8ad1-f696c272fd75_945799a7-46e7-46cf-94b1-6967553434a3,False,high
electric bicycle motors-.-france-.-retailer,7c4e0aa0ec06d26bb8829d54154d76d4aeb5d738,france,retailer,electric bicycle motors,70462625-cd53-54f1-8ad1-f696c272fd75_945799a7-46e7-46cf-94b1-6967553434a3,False,high
electric bicycle motors-.-spain-.-manufacturer/ producer,7c4e0aa0ec06d26bb8829d54154d76d4aeb5d738,spain,manufacturer/ producer,electric bicycle motors,d78c9cb7-4665-55aa-b918-9030cac4e565_945799a7-46e7-46cf-94b1-6967553434a3,False,high
assembly of electric mini scooters-.-spain-.-distributor,6d51adac69fbfecf6d74a20961dcf1699b95ca10,spain,distributor,assembly of electric mini scooters,be4a3c33-f7be-5ef5-9812-5e50e1f0d68d_fbcabacc-60c3-4849-8b8f-125ae1b6fc3a,False,medium
italian coffee-.-spain-.-distributor,0e1c643672c868750fbc0bc83d96ddcd6bb688bd,spain,distributor,italian coffee,8e18c454-72a6-5e28-bd8e-a32fe5b8e5db_42193bba-bf84-4490-8c69-b6e23048e73d,False,high
speciality coffee-.-spain-.-wholesaler,f8e83ed189b3410535af11cd6bc1b0f15132a886,spain,wholesaler,speciality coffee,8e18c454-72a6-5e28-bd8e-a32fe5b8e5db_42193bba-bf84-4490-8c69-b6e23048e73d,False,high
distillates-.-spain-.-distributor,ded536c9117e50cfe1a6d64b1ce6ead13c13e3ef,spain,distributor,distillates,0348fe00-b4a7-5e83-8571-224a9fca4e24_200b1a32-6da4-4afc-82ce-03d12ec8c44d,False,medium
distillates-.-spain-.-manufacturer/ producer,ded536c9117e50cfe1a6d64b1ce6ead13c13e3ef,spain,manufacturer/ producer,distillates,c9483d00-a486-56b0-8550-2b5913cc90ab_200b1a32-6da4-4afc-82ce-03d12ec8c44d,False,medium
lemon tea-.-spain-.-wholesaler,cf8364af08ae7be265edb997b7b223eee7454916,spain,wholesaler,lemon tea,eb1d9f65-c9ea-58b7-989b-36b76ffca455_1942f3d1-fad9-43da-a657-d5920c804cd6,False,high
pure olive oil-.-spain-.-manufacturer/ producer,2c85a052e73b12d5ec827d86cf3931ecb2361a96,spain,manufacturer/ producer,pure olive oil,3ba6b6df-657a-5308-a3d2-f454f3311cd5_d2184fe3-da8e-40d0-a15e-f35bc3624d26,False,high
pure olive oil-.-france-.-manufacturer/ producer,2c85a052e73b12d5ec827d86cf3931ecb2361a96,france,manufacturer/ producer,pure olive oil,3ba6b6df-657a-5308-a3d2-f454f3311cd5_d2184fe3-da8e-40d0-a15e-f35bc3624d26,False,high
pure olive oil-.-spain-.-distributor,2c85a052e73b12d5ec827d86cf3931ecb2361a96,spain,distributor,pure olive oil,3ef81a65-09c7-50df-854d-f892615c7a8d_d2184fe3-da8e-40d0-a15e-f35bc3624d26,False,high
pure olive oil-.-spain-.-wholesaler,2c85a052e73b12d5ec827d86cf3931ecb2361a96,spain,wholesaler,pure olive oil,3ef81a65-09c7-50df-854d-f892615c7a8d_d2184fe3-da8e-40d0-a15e-f35bc3624d26,False,high
organic olive oil-.-spain-.-manufacturer/ producer,f7924007e3747dac47a4ceb64a1dae36e5a8aba7,spain,manufacturer/ producer,organic olive oil,ba94d3bd-079a-5d11-8cea-de5839c4bb95_d2184fe3-da8e-40d0-a15e-f35bc3624d26,False,high
organic olive oil-.-france-.-manufacturer/ producer,f7924007e3747dac47a4ceb64a1dae36e5a8aba7,france,manufacturer/ producer,organic olive oil,ba94d3bd-079a-5d11-8cea-de5839c4bb95_d2184fe3-da8e-40d0-a15e-f35bc3624d26,False,high
organic olive oil-.-spain-.-distributor,f7924007e3747dac47a4ceb64a1dae36e5a8aba7,spain,distributor,organic olive oil,3ef81a65-09c7-50df-854d-f892615c7a8d_d2184fe3-da8e-40d0-a15e-f35bc3624d26,False,high
organic olive oil-.-spain-.-agent/ representative,f7924007e3747dac47a4ceb64a1dae36e5a8aba7,spain,agent/ representative,organic olive oil,3ef81a65-09c7-50df-854d-f892615c7a8d_d2184fe3-da8e-40d0-a15e-f35bc3624d26,False,high
organic olive oil-.-netherlands-.-retailer,f7924007e3747dac47a4ceb64a1dae36e5a8aba7,netherlands,retailer,organic olive oil,3ef81a65-09c7-50df-854d-f892615c7a8d_d2184fe3-da8e-40d0-a15e-f35bc3624d26,False,high
organic olive oil-.-france-.-retailer,f7924007e3747dac47a4ceb64a1dae36e5a8aba7,france,retailer,organic olive oil,3ef81a65-09c7-50df-854d-f892615c7a8d_d2184fe3-da8e-40d0-a15e-f35bc3624d26,False,high
iberico olive oil-.-spain-.-manufacturer/ producer,5e96f728ce65cade8f156c5f420881cbb52b241c,spain,manufacturer/ producer,iberico olive oil,ba94d3bd-079a-5d11-8cea-de5839c4bb95_d2184fe3-da8e-40d0-a15e-f35bc3624d26,False,medium
bio extra virgin olive oil-.-spain-.-manufacturer/ producer,cd1ee5d588c8019aaac9a3bad126d298d264bb9a,spain,manufacturer/ producer,bio extra virgin olive oil,3ba6b6df-657a-5308-a3d2-f454f3311cd5_d2184fe3-da8e-40d0-a15e-f35bc3624d26,False,medium
spanish olive oil-.-spain-.-manufacturer/ producer,7367d37b38b0c22310aa1214af35b757d9953323,spain,manufacturer/ producer,spanish olive oil,633af015-1df7-5cb7-8cc4-3ead93a9a1c6_d2184fe3-da8e-40d0-a15e-f35bc3624d26,False,high
spanish olive oil-.-spain-.-retailer,7367d37b38b0c22310aa1214af35b757d9953323,spain,retailer,spanish olive oil,3ef81a65-09c7-50df-854d-f892615c7a8d_d2184fe3-da8e-40d0-a15e-f35bc3624d26,False,high
flavoured olive oil-.-spain-.-manufacturer/ producer,412f18527acfa9ba60b218a054dcd07284282a42,spain,manufacturer/ producer,flavoured olive oil,24cc25b3-7b16-55c4-af2d-a6c8cd84055d_0b404a7a-c140-4b1b-a555-a7082a6012ef,False,medium
flavoured olive oil-.-france-.-distributor,412f18527acfa9ba60b218a054dcd07284282a42,france,distributor,flavoured olive oil,136854d7-f5e6-5e8e-9a3e-f92d76366935_0b404a7a-c140-4b1b-a555-a7082a6012ef,False,medium
olive cake oils-.-spain-.-manufacturer/ producer,af4b973677a15fb711ae35d7e172ae5c50082487,spain,manufacturer/ producer,olive cake oils,3ba6b6df-657a-5308-a3d2-f454f3311cd5_d2184fe3-da8e-40d0-a15e-f35bc3624d26,False,high
organic vegetable oils-.-spain-.-agent/ representative,b98390338357344f17da41a11db7ab9b55b79e57,spain,agent/ representative,organic vegetable oils,3ef81a65-09c7-50df-854d-f892615c7a8d_d2184fe3-da8e-40d0-a15e-f35bc3624d26,False,high
organic vegetable oils-.-france-.-wholesaler,b98390338357344f17da41a11db7ab9b55b79e57,france,wholesaler,organic vegetable oils,3ef81a65-09c7-50df-854d-f892615c7a8d_d2184fe3-da8e-40d0-a15e-f35bc3624d26,False,high
organic vegetable oils-.-france-.-manufacturer/ producer,b98390338357344f17da41a11db7ab9b55b79e57,france,manufacturer/ producer,organic vegetable oils,ba94d3bd-079a-5d11-8cea-de5839c4bb95_d2184fe3-da8e-40d0-a15e-f35bc3624d26,False,high
granulated sugar-.-spain-.-wholesaler,2e5e2304194105e077cbd5df28085461eff4fd13,spain,wholesaler,granulated sugar,87ce013f-7ade-5842-80bf-2e5db7e6c2d5_8e583c86-9411-4087-a357-490a05d6b928,False,high
granulated sugar-.-france-.-distributor,2e5e2304194105e077cbd5df28085461eff4fd13,france,distributor,granulated sugar,87ce013f-7ade-5842-80bf-2e5db7e6c2d5_8e583c86-9411-4087-a357-490a05d6b928,False,high
granulated sugar-.-france-.-wholesaler,2e5e2304194105e077cbd5df28085461eff4fd13,france,wholesaler,granulated sugar,87ce013f-7ade-5842-80bf-2e5db7e6c2d5_8e583c86-9411-4087-a357-490a05d6b928,False,high
tinned chick peas-.-spain-.-wholesaler,b9821d1b0863692b040c4b6a5858a411fb62c850,spain,wholesaler,tinned chick peas,5e96feba-5c34-589b-8071-83b76fe43a22_c8bd4d24-6997-490f-9239-85d32ffcca22,False,high
almond meal-.-spain-.-wholesaler,cb57a580e8f5aeabcec03f5dec3f7b4f6fb41fcf,spain,wholesaler,almond meal,a3a5fa91-196c-5a3c-8f41-7362f3d21369_0cb00cc5-6a2f-4bce-969e-425b45206734,False,high
salted almonds-.-spain-.-wholesaler,38f52ecabc9d7541bf302a8ae491328201c5e356,spain,wholesaler,salted almonds,a3a5fa91-196c-5a3c-8f41-7362f3d21369_0cb00cc5-6a2f-4bce-969e-425b45206734,False,high
visible dishwashers-.-spain-.-manufacturer/ producer,e7ba8bb3df57ae31f9fb7afdeec439b6d3429c24,spain,manufacturer/ producer,visible dishwashers,2e0aebd4-571c-5eea-b74b-9213ad31ee9b_579cee0c-0738-471b-9f53-9d9103ffb46a,False,high
poultry for slaughter-.-spain-.-manufacturer/ producer,9bae1913ea0cd2b54c3db867ab2c2c2c6c5b5cc2,spain,manufacturer/ producer,poultry for slaughter,92d60149-40c8-592d-ae2a-dadb77b22b02_2da20646-8adf-460b-bd65-c9fc35494b66,False,high
poultry for slaughter-.-france-.-wholesaler,9bae1913ea0cd2b54c3db867ab2c2c2c6c5b5cc2,france,wholesaler,poultry for slaughter,cfcc8c2d-da83-5b3b-9a07-bdf3b99b278c_2da20646-8adf-460b-bd65-c9fc35494b66,False,high
freeze dried chicken-.-spain-.-manufacturer/ producer,180c091cdbecb11240cb9fac106dce2bf5397f2a,spain,manufacturer/ producer,freeze dried chicken,92d60149-40c8-592d-ae2a-dadb77b22b02_2da20646-8adf-460b-bd65-c9fc35494b66,False,high
fresh butchered products-.-spain-.-manufacturer/ producer,d2cf8c1b01ab09bb34f8d5107c8d6d35c78d6e9a,spain,manufacturer/ producer,fresh butchered products,92d60149-40c8-592d-ae2a-dadb77b22b02_2da20646-8adf-460b-bd65-c9fc35494b66,False,medium
fresh butchered products-.-france-.-manufacturer/ producer,d2cf8c1b01ab09bb34f8d5107c8d6d35c78d6e9a,france,manufacturer/ producer,fresh butchered products,92d60149-40c8-592d-ae2a-dadb77b22b02_2da20646-8adf-460b-bd65-c9fc35494b66,False,medium
fresh butchered products-.-france-.-wholesaler,d2cf8c1b01ab09bb34f8d5107c8d6d35c78d6e9a,france,wholesaler,fresh butchered products,cfcc8c2d-da83-5b3b-9a07-bdf3b99b278c_2da20646-8adf-460b-bd65-c9fc35494b66,False,medium
organic chickens-.-spain-.-distributor,57d54de552f6ef35690ea944d8570a491b9edd23,spain,distributor,organic chickens,cfcc8c2d-da83-5b3b-9a07-bdf3b99b278c_2da20646-8adf-460b-bd65-c9fc35494b66,False,high
organic chickens-.-netherlands-.-retailer,57d54de552f6ef35690ea944d8570a491b9edd23,netherlands,retailer,organic chickens,cfcc8c2d-da83-5b3b-9a07-bdf3b99b278c_2da20646-8adf-460b-bd65-c9fc35494b66,False,high
frozen bird meat-.-spain-.-distributor,7ed3fbc80a14bd4fb84f7aec50b9e62d3e71c04e,spain,distributor,frozen bird meat,cfcc8c2d-da83-5b3b-9a07-bdf3b99b278c_2da20646-8adf-460b-bd65-c9fc35494b66,False,medium
frozen bird meat-.-netherlands-.-distributor,7ed3fbc80a14bd4fb84f7aec50b9e62d3e71c04e,netherlands,distributor,frozen bird meat,cfcc8c2d-da83-5b3b-9a07-bdf3b99b278c_2da20646-8adf-460b-bd65-c9fc35494b66,False,medium
milk product-.-spain-.-manufacturer/ producer,14f5da45cffc8594998d96ba90d9eef638b8812f,spain,manufacturer/ producer,milk product,69a742d8-fd56-5d23-834a-c207d1bf7d10_4c6c7931-a9ef-4a2d-ba4b-2632303ce6db,False,high
preservation-.-spain-.-wholesaler,f8abebc0e56a03f009ac2e8d3987e0bc5feaa2d0,spain,wholesaler,preservation,fa02a0e1-236a-5668-8266-7062567d4b8c_54e33b92-508d-4799-ac3e-ea1f9d3aa239,False,medium
preservation-.-netherlands-.-manufacturer/ producer,f8abebc0e56a03f009ac2e8d3987e0bc5feaa2d0,netherlands,manufacturer/ producer,preservation,ed2e0751-cd4b-599c-b236-a262429d1812_54e33b92-508d-4799-ac3e-ea1f9d3aa239,False,medium
preservation-.-spain-.-manufacturer/ producer,f8abebc0e56a03f009ac2e8d3987e0bc5feaa2d0,spain,manufacturer/ producer,preservation,ed2e0751-cd4b-599c-b236-a262429d1812_54e33b92-508d-4799-ac3e-ea1f9d3aa239,False,medium
small farm tractors-.-spain-.-distributor,46c64212329b7d47abdebdf2a3725b151c3b7d70,spain,distributor,small farm tractors,90263b0a-6820-5804-841d-c056d3607adb_6272e937-9524-463b-ae03-65d65f8ff6df,False,high
small farm tractors-.-netherlands-.-wholesaler,46c64212329b7d47abdebdf2a3725b151c3b7d70,netherlands,wholesaler,small farm tractors,90263b0a-6820-5804-841d-c056d3607adb_6272e937-9524-463b-ae03-65d65f8ff6df,False,high
electric buses-.-spain-.-distributor,e75413ef21a3c28e8cc288c0ce00cb2c75160316,spain,distributor,electric buses,e290ce27-9c3f-5f81-afe8-dc01d56f6ae0_d59e8c63-4d09-4055-9b75-24ee6db4533e,False,high
bicycle hire-.-spain-.-distributor,6200b51943fbcb65ad73bedfcdaffe19cb025e4a,spain,distributor,bicycle hire,bccaa30f-e2bb-5cbc-9372-9f1802288384_dfaf81e4-74bd-44ac-9d66-00ae3db40bc6,False,high
bicycle hire-.-netherlands-.-retailer,6200b51943fbcb65ad73bedfcdaffe19cb025e4a,netherlands,retailer,bicycle hire,bccaa30f-e2bb-5cbc-9372-9f1802288384_dfaf81e4-74bd-44ac-9d66-00ae3db40bc6,False,high
city bikes-.-spain-.-wholesaler,50a055454d7d00ae0e7a9754d4d426995591afe2,spain,wholesaler,city bikes,bccaa30f-e2bb-5cbc-9372-9f1802288384_dfaf81e4-74bd-44ac-9d66-00ae3db40bc6,False,high
mini motor cycles-.-spain-.-wholesaler,609bbe1fb6f37324c0f467721202cec8a2746f2e,spain,wholesaler,mini motor cycles,bccaa30f-e2bb-5cbc-9372-9f1802288384_dfaf81e4-74bd-44ac-9d66-00ae3db40bc6,False,high
fibre-.-spain-.-distributor,e07d0231fd9c3fe199fa9e1248cc200a42f89aa1,spain,distributor,fibre,73f67d34-e51b-55ac-9e6d-230fc1ab05b6_5b3e03a6-ee21-4e24-94ab-66ff0212746e,False,medium
fibre-.-spain-.-agent/ representative,e07d0231fd9c3fe199fa9e1248cc200a42f89aa1,spain,agent/ representative,fibre,73f67d34-e51b-55ac-9e6d-230fc1ab05b6_5b3e03a6-ee21-4e24-94ab-66ff0212746e,False,medium
renewable water pumping-.-spain-.-manufacturer/ producer,75c7f897b0efdc7afd8c23ccaf0678fba7c303cf,spain,manufacturer/ producer,renewable water pumping,d1462646-b16e-5ee4-8a4a-f2c93a691218_ec483d90-1745-483a-ad01-d6ac63952615,False,medium
deep well water pumps-.-spain-.-agent/ representative,9bf69818a6923acd91be08b5483145bcc63e4e89,spain,agent/ representative,deep well water pumps,ea35b67a-1c95-54c7-97cf-7ad8cfc6093c_ec483d90-1745-483a-ad01-d6ac63952615,False,medium
lip seals-.-spain-.-wholesaler,1bf6e138185605a84352e2fb63f46b461ee7007f,spain,wholesaler,lip seals,6f3ee6e4-8734-5b2d-8648-603c46d2f48b_136f89b3-af52-4826-97f7-cc35f80f226f,False,medium
pet flap doors-.-spain-.-distributor,23c21fcd2de8b32f486acf041a161dcc79cfd529,spain,distributor,pet flap doors,bf4ebb61-7766-5763-8d55-b039e78c6f17_998b299a-be0c-4cca-8db5-8363d1594171,False,medium
cheeses with fruit-.-spain-.-distributor,b2089ed371b1ac2f9918593be735397c5e2ed54e,spain,distributor,cheeses with fruit,e709d91f-d718-59b1-b28b-425211d31775_e35863ed-da3f-4255-a90d-623066f43fd3,False,medium
fine grain cooking sea salt-.-spain-.-manufacturer/ producer,ae809629295b8181f101b8b0f2ec765c05577bea,spain,manufacturer/ producer,fine grain cooking sea salt,e4495ed2-c639-51d9-9fcc-49131f6caefd_93015ba0-863d-4535-be49-8a1b16b71782,False,high
vacuum salt-.-spain-.-manufacturer/ producer,3bf767f41f7fad1cf82d21dbf1faf5523bbae1a3,spain,manufacturer/ producer,vacuum salt,e4495ed2-c639-51d9-9fcc-49131f6caefd_93015ba0-863d-4535-be49-8a1b16b71782,False,high
salt substitute-.-spain-.-manufacturer/ producer,a94724a239435061b2a2a72c7376bacc45060c83,spain,manufacturer/ producer,salt substitute,e4495ed2-c639-51d9-9fcc-49131f6caefd_93015ba0-863d-4535-be49-8a1b16b71782,False,high
